y_signal
574.0791443850268
574.2866310160426
572.8258689839572
571.0962566844919
569.0929144385027
565.4923128342247
559.5494652406418
552.2991310160428
546.6143048128342
541.0501336898395
535.0130347593582
531.4966577540106
529.4261363636364
527.4605614973262
525.942513368984
522.476270053476
521.5120320855615
524.1042780748663
526.504344919786
530.3810160427807
534.3228609625669
538.2750668449198
542.7212566844919
547.4408422459894
552.3823529411765
557.3328877005347
563.2807486631016
568.8455882352941
573.8375668449198
578.8335561497327
583.0905748663101
586.7874331550802
590.019050802139
593.7680481283423
596.9004010695187
598.8519385026739
600.9849598930481
602.6951871657755
604.2035427807486
604.0795454545455
602.8733288770054
602.4893048128342
601.5879010695188
600.173462566845
598.961564171123
596.8582887700535
594.7346256684492
592.5003342245989
589.120655080214
586.5170454545455
584.1356951871658
581.3592914438502
578.8669786096257
576.6871657754011
574.4114304812834
572.7473262032086
571.0935828877004
569.3863636363636
567.7262700534759
565.1577540106953
561.1026069518716
556.1183155080214
550.7637032085562
544.4284759358288
537.5421122994653
532.4899732620322
529.2202540106953
525.5618315508021
522.8766711229946
520.6707887700535
517.250334224599
515.625
517.3806818181819
519.7466577540107
523.0508021390375
526.4251336898396
529.596256684492
533.0494652406417
536.4629010695187
540.0972593582887
543.9364973262032
549.5838903743315
555.3125
559.6941844919786
565.7807486631016
571.8960561497327
576.1363636363637
580.5641711229946
585.0701871657755
588.8866978609626
591.899064171123
594.6153074866311
596.9405080213903
599.1958556149732
600.2847593582887
601.534090909091
603.24064171123
602.8382352941177
601.8278743315508
601.0217245989305
599.9391711229948
598.3900401069518
596.225935828877
593.9852941176471
591.2299465240642
588.4100935828878
585.4735962566845
582.3452540106952
579.8877005347593
577.654077540107
575.9224598930482
574.2085561497327
572.562834224599
570.9799465240642
569.1667780748663
566.7052139037435
563.1026069518718
558.6597593582889
553.2924465240642
547.7272727272727
542.1239973262033
537.077205882353
533.2152406417113
529.4799465240642
526.394385026738
524.3953877005348
521.0604946524065
518.8529411764707
519.8810160427809
522.2854278074867
525.4846256684492
528.8338903743315
531.4936497326203
533.9351604278074
537.2399732620322
540.3205213903743
543.9067513368984
549.0494652406417
555.0591577540107
561.697192513369
567.80314171123
573.8646390374331
579.8389037433154
584.4725935828877
587.8923796791444
590.05314171123
591.278409090909
592.7516711229946
594.8783422459892
597.1096256684492
599.2914438502675
601.8375668449198
604.2760695187166
603.3686497326203
600.7252673796793
599.2245989304813
597.5401069518716
595.460895721925
593.2272727272727
591.0270721925133
588.7386363636363
585.9893048128342
583.1417112299465
580.4141042780748
577.908422459893
575.7299465240642
573.5160427807486
571.2396390374332
569.5882352941177
567.9729278074866
565.4852941176471
561.9929812834225
558.2770721925134
554.7269385026739
550.5611631016043
545.5919117647059
541.0558155080214
537.6480614973262
534.3612967914438
531.6751336898395
529.5504679144385
527.2513368983957
522.9973262032086
520.5989304812834
523.0284090909091
525.807820855615
528.524064171123
531.2870989304813
533.4896390374331
536.404077540107
539.5424465240642
542.5324197860963
546.36564171123
551.2703877005347
556.1403743315508
561.6072860962568
568.2312834224599
574.8308823529412
580.1915106951872
584.3836898395722
587.8278743315509
590.2262700534759
592.8352272727273
595.2205882352941
596.4762700534759
598.1096256684492
599.7944518716579
600.7256016042782
601.514371657754
602.1356951871658
601.7366310160428
600.8445855614974
599.5541443850268
597.9197860962566
596.2479946524065
594.0417780748663
591.8405748663101
589.4919786096257
586.7486631016043
583.8612967914438
581.4629010695187
579.5798796791444
577.500334224599
575.7954545454546
574.1216577540107
572.4344919786096
570.7643716577539
568.375334224599
565.1838235294118
561.0317513368984
556.288435828877
550.4070855614974
544.7312834224599
540.1504010695187
536.3054812834225
533.7687165775401
532.2065508021391
530.3235294117648
526.1370320855615
522.9772727272727
524.2316176470589
526.7476604278074
529.49064171123
532.2647058823529
534.965909090909
537.7606951871658
540.8442513368984
544.7774064171123
548.3539438502673
551.9842914438502
556.2142379679144
561.1276737967913
566.5979278074866
572.770053475936
580.087232620321
586.9294786096256
591.817513368984
595.0625
597.5581550802139
599.0842245989305
598.2008689839572
597.5518048128342
598.6801470588235
599.24064171123
599.837232620321
601.1473930481284
603.5113636363636
605.0655080213903
604.2072192513369
602.4171122994653
600.3526069518716
597.567513368984
594.2476604278077
591.4883021390374
588.5738636363636
585.4254679144385
582.9498663101605
580.7727272727273
578.5588235294117
576.341577540107
574.1086229946524
572.4194518716578
570.2189171122996
567.1707887700535
563.7195855614973
559.7627005347593
555.6467245989305
550.7476604278074
545.6928475935829
541.6460561497328
538.918114973262
536.7991310160428
534.4371657754011
531.6951871657755
528.9298128342247
525.2108957219252
523.8739973262033
526.8659759358288
530.4889705882354
533.2296122994653
535.4832887700534
538.8947192513369
542.9064171122994
546.7005347593582
550.6096256684492
554.639371657754
560.4154411764705
566.9909759358287
572.6153074866311
578.1801470588235
584.2222593582886
589.4131016042782
592.7757352941178
595.2292780748663
597.403743315508
599.6741310160428
601.3863636363636
603.100935828877
604.7717245989305
605.7175802139038
606.4889705882354
607.1356951871658
606.7620320855615
605.8038101604278
604.9535427807486
603.9398395721926
601.8088235294118
599.038435828877
596.8803475935829
594.5467914438502
591.8021390374332
588.9161096256685
586.5056818181818
584.6092914438502
582.5457887700535
580.8275401069519
579.1403743315508
577.4665775401069
575.8071524064171
573.456885026738
570.0578208556151
565.2670454545455
563.1072192513366
558.9820855614968
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
